Cut,inertia,OMI,Tol,Rtol,omi,tol,rtol,Niche
355,1.871005199,1.277208298,0.233981178,0.359815722,68.3,12.5,19.2,40
356,1.871198892,1.277285918,0.234032842,0.359880132,68.3,12.5,19.2,40
357,1.892672421,1.294988226,0.234412205,0.363271991,68.4,12.4,19.2,40
358,1.919295633,1.307806981,0.245928378,0.365560273,68.1,12.8,19,40
359,1.934081342,1.320798528,0.246480029,0.366802785,68.3,12.7,19,40
360,1.953641317,1.330087113,0.254655772,0.368898433,68.1,13,18.9,40
361,1.968716323,1.346155747,0.254402318,0.368158258,68.4,12.9,18.7,40
362,1.977228584,1.350429706,0.258251772,0.368547106,68.3,13.1,18.6,40
363,1.979647998,1.352563673,0.258440052,0.368644273,68.3,13.1,18.6,40
364,1.99413535,1.367849051,0.258956405,0.367329895,68.6,13,18.4,40
365,1.998096628,1.369942905,0.259764274,0.36838945,68.6,13,18.4,40
366,2.023483413,1.401243461,0.258491099,0.363748854,69.2,12.8,18,40
367,2.031312259,1.406351108,0.260150339,0.364810812,69.2,12.8,18,40
368,2.059516822,1.441801431,0.25878533,0.358930061,70,12.6,17.4,40
369,2.065117048,1.44579996,0.260306095,0.359010993,70,12.6,17.4,40
370,2.067670721,1.447515506,0.260265783,0.359889432,70,12.6,17.4,40
371,2.127654246,1.514157844,0.254992692,0.35850371,71.2,12,16.8,40
372,2.128321323,1.515528765,0.255303075,0.357489482,71.2,12,16.8,40
373,2.142559271,1.528122329,0.255317919,0.359119023,71.3,11.9,16.8,40
374,2.144901117,1.529734538,0.255658252,0.359508327,71.3,11.9,16.8,40
375,2.15380631,1.541684285,0.254555269,0.357566756,71.6,11.8,16.6,40
376,2.155858649,1.543602322,0.255433315,0.356823011,71.6,11.8,16.6,40
377,2.167420432,1.555300689,0.256052074,0.356067669,71.8,11.8,16.4,40
378,2.1698766,1.55918078,0.257072996,0.353622824,71.9,11.8,16.3,40
379,2.172085245,1.559585358,0.257186978,0.355312909,71.8,11.8,16.4,40
380,2.183855491,1.571873681,0.256907184,0.355074625,72,11.8,16.3,40
381,2.190061462,1.574098233,0.258291234,0.357671995,71.9,11.8,16.3,40
382,2.209025498,1.591563198,0.257869363,0.359592937,72,11.7,16.3,40
383,2.220409318,1.599869025,0.258532069,0.362008224,72.1,11.6,16.3,40
384,2.243240191,1.619040066,0.25855693,0.365643194,72.2,11.5,16.3,40
385,2.248524692,1.623050266,0.258183115,0.367291311,72.2,11.5,16.3,40
386,2.264957152,1.638565595,0.258318004,0.368073553,72.3,11.4,16.3,40
387,2.27295258,1.64599475,0.257789126,0.369168704,72.4,11.3,16.2,40
388,2.282622003,1.652059893,0.257465948,0.373096162,72.4,11.3,16.3,40
389,2.305670812,1.67492076,0.261396732,0.369353319,72.6,11.3,16,40
390,2.340410721,1.694658457,0.275746511,0.370005753,72.4,11.8,15.8,40
391,2.373147023,1.722873663,0.281399952,0.368873407,72.6,11.9,15.5,40
392,2.37523439,1.724102088,0.281528096,0.369604206,72.6,11.9,15.6,40
393,2.407284175,1.756147651,0.28569672,0.365439805,73,11.9,15.2,40
394,2.420588485,1.762521958,0.286309203,0.371757324,72.8,11.8,15.4,40
395,2.429484524,1.76665645,0.286854357,0.375973717,72.7,11.8,15.5,40
396,2.466091931,1.798231909,0.291707946,0.376152076,72.9,11.8,15.3,40
397,2.474084329,1.802998096,0.292544776,0.378541457,72.9,11.8,15.3,40
398,2.538789576,1.852007298,0.30093998,0.385842298,72.9,11.9,15.2,40
399,2.610766956,1.897937642,0.318061366,0.394767948,72.7,12.2,15.1,40
400,2.660676458,1.938726491,0.323136704,0.398813264,72.9,12.1,15,40
401,2.704467055,1.96602588,0.337641295,0.400799879,72.7,12.5,14.8,40
402,2.759386035,2.020639176,0.342805298,0.395941561,73.2,12.4,14.3,40
403,2.795665098,2.04355847,0.352087719,0.400018909,73.1,12.6,14.3,40
404,2.805941822,2.051019291,0.353539146,0.401383384,73.1,12.6,14.3,40
405,2.913990517,2.145865238,0.368606577,0.399518703,73.6,12.6,13.7,40
406,2.96374063,2.18179957,0.380789591,0.401151469,73.6,12.8,13.5,40
407,3.053537311,2.266810217,0.389267042,0.397460051,74.2,12.7,13,40
408,3.075085195,2.282702693,0.3920772,0.400305301,74.2,12.8,13,40
409,3.174167144,2.379946696,0.400501403,0.393719045,75,12.6,12.4,40
410,3.228813178,2.419166814,0.416369393,0.393276971,74.9,12.9,12.2,40
411,3.298655321,2.47369216,0.427837304,0.397125857,75,13,12,40
412,3.471286116,2.621499071,0.455823081,0.393963964,75.5,13.1,11.3,40
413,3.491125885,2.63889479,0.457244133,0.394986962,75.6,13.1,11.3,40
414,3.539608538,2.68384564,0.457662908,0.398099989,75.8,12.9,11.2,40
415,3.603952591,2.730887557,0.473094135,0.399970899,75.8,13.1,11.1,40
416,3.655319672,2.778600032,0.474069443,0.402650198,76,13,11,40
417,3.687344174,2.804422746,0.476228995,0.406692432,76.1,12.9,11,40
418,3.728996579,2.841225187,0.476505719,0.411265673,76.2,12.8,11,40
419,3.755336753,2.863850016,0.477466265,0.414020472,76.3,12.7,11,40
420,3.788883391,2.892779447,0.478446214,0.417657729,76.3,12.6,11,40
421,3.824015466,2.924633951,0.480018337,0.419363179,76.5,12.6,11,40
422,3.940072048,3.015859423,0.481492504,0.442720121,76.5,12.2,11.2,40
423,4.018786688,3.087614399,0.482456752,0.448715537,76.8,12,11.2,40
424,4.060123014,3.112306896,0.485579429,0.462236689,76.7,12,11.4,40
425,4.105088932,3.153842649,0.487672603,0.463573679,76.8,11.9,11.3,40
426,4.157364277,3.187166491,0.491917968,0.478279818,76.7,11.8,11.5,40
427,4.350965728,3.366992671,0.497200963,0.486772095,77.4,11.4,11.2,40
428,4.397854826,3.400230784,0.49920895,0.498415092,77.3,11.4,11.3,40
429,4.41518025,3.416242643,0.498884849,0.500052758,77.4,11.3,11.3,40
430,4.523736369,3.519530199,0.498959668,0.505246502,77.8,11,11.2,40
431,4.591141582,3.565967516,0.505447526,0.51972654,77.7,11,11.3,40
432,4.659843541,3.629635274,0.507144086,0.52306418,77.9,10.9,11.2,40
433,4.736509183,3.682993549,0.514580417,0.538935217,77.8,10.9,11.4,40
434,4.800018566,3.74383989,0.515091874,0.541086802,78,10.7,11.3,40
435,4.872225278,3.794283397,0.522966939,0.554974942,77.9,10.7,11.4,40
436,4.900501113,3.821894822,0.522178135,0.556428156,78,10.7,11.4,40
437,4.96587323,3.874169336,0.522664094,0.5690398,78,10.5,11.5,40
438,5.00248491,3.909339883,0.522054623,0.571090403,78.1,10.4,11.4,40
439,5.056371424,3.960458997,0.5217366,0.574175827,78.3,10.3,11.4,40
440,5.130753615,4.019457094,0.522574465,0.588722056,78.3,10.2,11.5,40
441,5.191627183,4.07815904,0.521483983,0.591984161,78.6,10,11.4,40
442,5.272133756,4.143439857,0.522748863,0.605945037,78.6,9.9,11.5,40
443,5.32343594,4.194374169,0.521940962,0.60712081,78.8,9.8,11.4,40
444,5.404553312,4.26055056,0.52373936,0.620263393,78.8,9.7,11.5,40
445,5.474785936,4.329822077,0.5228379,0.622125959,79.1,9.5,11.4,40
446,5.560213281,4.411918338,0.522638268,0.625656675,79.3,9.4,11.3,40
447,5.640714364,4.478797507,0.523263036,0.638653822,79.4,9.3,11.3,40
448,5.711722404,4.549508637,0.521154139,0.641059629,79.7,9.1,11.2,40
449,5.799598692,4.623824619,0.518409726,0.657364347,79.7,8.9,11.3,40
450,5.86364677,4.687454105,0.515158749,0.661033916,79.9,8.8,11.3,40
451,5.936421098,4.752875038,0.510973567,0.672572493,80.1,8.6,11.3,40
452,5.993574358,4.813281321,0.505043194,0.675249843,80.3,8.4,11.3,40
453,6.13873033,4.930128965,0.501359272,0.707242093,80.3,8.2,11.5,40
454,6.230685423,5.033155868,0.48982301,0.707706545,80.8,7.9,11.4,40
455,6.360491263,5.173994432,0.473515287,0.712981543,81.3,7.4,11.2,40
456,6.425882927,5.225603668,0.469407839,0.73087142,81.3,7.3,11.4,40
457,6.507424165,5.314229913,0.456975897,0.736218356,81.7,7,11.3,40
458,6.641009953,5.416627078,0.46382913,0.760553746,81.6,7,11.5,40
459,6.833711454,5.615652846,0.454274379,0.763784229,82.2,6.6,11.2,40
460,6.96590094,5.739062835,0.457160546,0.769677558,82.4,6.6,11,40
461,7.09079605,5.869527443,0.458986319,0.762282288,82.8,6.5,10.8,40
462,7.316465021,6.109520717,0.442522001,0.764422302,83.5,6,10.4,40
463,7.450754116,6.244848838,0.448276264,0.757629015,83.8,6,10.2,40
464,7.585887273,6.403260223,0.444023684,0.738603365,84.4,5.9,9.7,40
465,7.642435997,6.498218293,0.440086928,0.704130775,85,5.8,9.2,40
466,7.731265736,6.628644775,0.43272504,0.669895921,85.7,5.6,8.7,40
467,7.78141138,6.707309191,0.435941504,0.638160685,86.2,5.6,8.2,40
468,7.88574014,6.861695433,0.423745938,0.60029877,87,5.4,7.6,40
469,7.84598475,6.892368055,0.423579013,0.530037682,87.8,5.4,6.8,40
470,7.881873381,6.97536761,0.413078551,0.49342722,88.5,5.2,6.3,40
471,8.125212218,7.261974498,0.372094498,0.491143222,89.4,4.6,6,40
472,8.23176264,7.3801747,0.363450951,0.48813699,89.7,4.4,5.9,40
473,8.443548046,7.626390583,0.329221291,0.487936172,90.3,3.9,5.8,40
474,8.519865024,7.701288811,0.336120438,0.482455775,90.4,3.9,5.7,40
475,8.620556327,7.803567246,0.340039081,0.476949999,90.5,3.9,5.5,40
476,8.660526402,7.84324407,0.343278331,0.474004002,90.6,4,5.5,40
477,8.720630678,7.913355585,0.33743119,0.469843903,90.7,3.9,5.4,40
478,8.872666107,8.095210217,0.307503127,0.469952764,91.2,3.5,5.3,40
479,8.930989981,8.166092661,0.298560136,0.466337183,91.4,3.3,5.2,40
480,8.981153449,8.221528137,0.294048157,0.465577154,91.5,3.3,5.2,40
481,8.998308223,8.238815322,0.29398773,0.465505171,91.6,3.3,5.2,40
482,9.040739321,8.285024391,0.29008148,0.465633449,91.6,3.2,5.2,40
483,9.075836823,8.315349456,0.291934528,0.468552838,91.6,3.2,5.2,40
484,9.121443233,8.365544374,0.287233125,0.468665735,91.7,3.1,5.1,40
485,9.181277497,8.412707423,0.294086163,0.474483911,91.6,3.2,5.2,40
486,9.190328879,8.421904455,0.294830835,0.473593589,91.6,3.2,5.2,40
487,9.24424304,8.480513948,0.289248429,0.474480663,91.7,3.1,5.1,40
488,9.311801104,8.535135112,0.295252979,0.481413013,91.7,3.2,5.2,40
489,9.349720642,8.575758573,0.292300846,0.481661223,91.7,3.1,5.2,40
490,9.398564514,8.613047621,0.298796301,0.486720592,91.6,3.2,5.2,40
491,9.427709846,8.646831939,0.295935883,0.484942025,91.7,3.1,5.1,40
492,9.441578803,8.658426882,0.298778792,0.484373128,91.7,3.2,5.1,40
493,9.451760083,8.669283116,0.300962765,0.481514203,91.7,3.2,5.1,40
494,9.468979687,8.686358834,0.304406399,0.478214454,91.7,3.2,5.1,40
495,9.47317726,8.688646883,0.307255274,0.477275104,91.7,3.2,5,40
496,9.494950382,8.711409802,0.307359755,0.476180825,91.7,3.2,5,40
497,9.509661866,8.725903728,0.308614003,0.475144135,91.8,3.2,5,40
498,9.545451624,8.768390167,0.301334653,0.475726804,91.9,3.2,5,40
499,9.542210753,8.766660541,0.300487562,0.475062649,91.9,3.1,5,40
500,9.581210329,8.81877854,0.293626138,0.468805652,92,3.1,4.9,40
501,9.558548087,8.813805197,0.285343758,0.459399133,92.2,3,4.8,40
502,9.519038277,8.793207296,0.276471384,0.449359597,92.4,2.9,4.7,40
503,9.575231864,8.854616633,0.276565936,0.444049295,92.5,2.9,4.6,40
504,9.575231864,8.854616633,0.276565936,0.444049295,92.5,2.9,4.6,40
505,9.622885856,8.910878456,0.274509254,0.437498145,92.6,2.9,4.5,40
506,9.645412545,8.929172193,0.277289227,0.438951125,92.6,2.9,4.6,40
507,9.708516227,8.996360199,0.276047659,0.436108369,92.7,2.8,4.5,40
508,9.731842855,9.013829449,0.278837667,0.439175739,92.6,2.9,4.5,40
509,9.867847139,9.16005397,0.273708164,0.434085004,92.8,2.8,4.4,40
510,9.891874435,9.178209849,0.276551571,0.437113014,92.8,2.8,4.4,40
511,9.896848709,9.187197674,0.274478501,0.435172534,92.8,2.8,4.4,40
512,10.19102098,9.501580858,0.26212043,0.42731969,93.2,2.6,4.2,40
513,10.21624636,9.521003262,0.264991933,0.430251164,93.2,2.6,4.2,40
514,10.32198966,9.637512611,0.260646181,0.423830869,93.4,2.5,4.1,40
515,10.33921928,9.650864834,0.262593549,0.425760899,93.3,2.5,4.1,40
516,10.47810694,9.805382325,0.256225973,0.416498637,93.6,2.4,4,40
517,10.50468722,9.826160969,0.259189123,0.419337127,93.5,2.5,4,40
518,10.50226071,9.825989662,0.259329422,0.41694163,93.6,2.5,4,40
519,10.64287477,9.975523761,0.256669355,0.410681649,93.7,2.4,3.9,40
520,10.64287477,9.975523761,0.256669355,0.410681649,93.7,2.4,3.9,40
521,10.79990825,10.15404694,0.247845177,0.398016129,94,2.3,3.7,40
522,10.82795128,10.17633206,0.250885566,0.400733645,94,2.3,3.7,40
523,10.88109079,10.23809101,0.248189563,0.394810219,94.1,2.3,3.6,40
524,10.82601996,10.19152337,0.241696506,0.39280008,94.1,2.2,3.6,40
525,10.77982056,10.16761131,0.231213754,0.380995501,94.3,2.1,3.5,40
526,10.64124672,10.0512539,0.218050792,0.371942029,94.5,2,3.5,40
527,10.58590034,10.00411224,0.21386584,0.367922263,94.5,2,3.5,40
528,10.59390016,10.01648079,0.212130649,0.365288728,94.5,2,3.4,40
529,10.6066704,10.03187766,0.21237831,0.362414428,94.6,2,3.4,40
530,10.6572507,10.0912824,0.211236364,0.354731938,94.7,2,3.3,40
531,10.68153899,10.12086898,0.211342749,0.34932726,94.8,2,3.3,40
532,10.73429238,10.18220926,0.209961858,0.342121263,94.9,2,3.2,40
533,10.7717065,10.22819823,0.209537393,0.333970872,95,1.9,3.1,40
534,10.80478839,10.26778669,0.208736409,0.328265295,95,1.9,3,40
535,10.8837148,10.36133218,0.204427601,0.317955023,95.2,1.9,2.9,40
536,10.92609488,10.41759684,0.202830693,0.305667343,95.3,1.9,2.8,40
537,10.98385993,10.48808428,0.198386738,0.297388919,95.5,1.8,2.7,40
538,11.03068969,10.54749275,0.194332526,0.28886442,95.6,1.8,2.6,40
539,11.12723689,10.66631649,0.185264943,0.275655452,95.9,1.7,2.5,40
540,11.11870146,10.6579184,0.185301904,0.275481155,95.9,1.7,2.5,40
541,11.14014367,10.68731725,0.181976873,0.270849543,95.9,1.6,2.4,40
542,11.12670745,10.6741117,0.181982437,0.270613306,95.9,1.6,2.4,40
543,11.11754396,10.66511159,0.181966676,0.270465687,95.9,1.6,2.4,40
544,11.16550237,10.72201514,0.177474331,0.266012896,96,1.6,2.4,40
545,11.19145198,10.74424222,0.177808666,0.269401099,96,1.6,2.4,40
546,11.23958486,10.80142815,0.173405334,0.264751377,96.1,1.5,2.4,40
547,11.24736414,10.8105343,0.172588483,0.264241357,96.1,1.5,2.3,40
548,11.29008975,10.86115469,0.16848094,0.260454123,96.2,1.5,2.3,40
549,11.2980239,10.87052311,0.167620237,0.259880548,96.2,1.5,2.3,40
550,11.34199659,10.92247009,0.163256794,0.256269703,96.3,1.4,2.3,40
551,11.35330548,10.92735557,0.164066194,0.26188372,96.2,1.4,2.3,40
552,11.3384478,10.91260275,0.163920915,0.261924135,96.2,1.4,2.3,40
553,11.34538567,10.92365146,0.161465036,0.260269173,96.3,1.4,2.3,40
554,11.33491242,10.9132891,0.161310707,0.26031262,96.3,1.4,2.3,40
555,11.30154315,10.88010177,0.161758423,0.259682956,96.3,1.4,2.3,40
556,11.30149678,10.88058691,0.162655362,0.258254505,96.3,1.4,2.3,40
557,11.31256127,10.89330364,0.161712739,0.257544892,96.3,1.4,2.3,40
558,11.30392935,10.88379556,0.162869317,0.257264472,96.3,1.4,2.3,40
559,11.34508833,10.93401788,0.163135794,0.247934662,96.4,1.4,2.2,40
560,11.34156692,10.93080662,0.163927665,0.246832639,96.4,1.4,2.2,40
561,11.3290955,10.91740744,0.164995778,0.246692286,96.4,1.5,2.2,40
562,11.37965759,10.97690916,0.161071141,0.241677287,96.5,1.4,2.1,40
563,11.42068682,11.02527064,0.157091263,0.23832492,96.5,1.4,2.1,40
564,11.41218707,11.02135645,0.156340641,0.234489977,96.6,1.4,2.1,40
565,11.3749478,10.98352125,0.15686236,0.234564192,96.6,1.4,2.1,40
566,11.35209986,10.97282346,0.152459896,0.226816502,96.7,1.3,2,40
567,11.32949885,10.94190835,0.154198555,0.233391947,96.6,1.4,2.1,40
568,11.29956268,10.912108,0.154061574,0.233393113,96.6,1.4,2.1,40
569,11.23064695,10.8400328,0.15682885,0.233785296,96.5,1.4,2.1,40
570,11.17080622,10.7809809,0.156381796,0.233443524,96.5,1.4,2.1,40
571,11.11352935,10.72488246,0.155648709,0.232998182,96.5,1.4,2.1,40
572,11.06867513,10.68113924,0.154956585,0.232579303,96.5,1.4,2.1,40
573,11.06867513,10.68113924,0.154956585,0.232579303,96.5,1.4,2.1,40
574,11.09688191,10.69898779,0.157544892,0.240349224,96.4,1.4,2.2,40
575,11.09688191,10.69898779,0.157544892,0.240349224,96.4,1.4,2.2,40
576,11.10633794,10.70949336,0.156868348,0.239976232,96.4,1.4,2.2,40
577,11.10633794,10.70949336,0.156868348,0.239976232,96.4,1.4,2.2,40
578,11.10633794,10.70949336,0.156868348,0.239976232,96.4,1.4,2.2,40
579,11.36602088,10.98793905,0.132311581,0.245770249,96.7,1.2,2.2,40
580,11.69517338,11.3676654,0.097337642,0.230170336,97.2,0.8,2,40
581,11.72396415,11.38543652,0.099682537,0.238845094,97.1,0.9,2,40
582,11.74597373,11.41555416,0.096617678,0.2338019,97.2,0.8,2,40
583,11.74597373,11.41555416,0.096617678,0.2338019,97.2,0.8,2,40
584,11.74597373,11.41555416,0.096617678,0.2338019,97.2,0.8,2,40
585,11.74597373,11.41555416,0.096617678,0.2338019,97.2,0.8,2,40
586,11.80743996,11.45372261,0.10208573,0.251631624,97,0.9,2.1,40
587,11.8305434,11.479202,0.100198821,0.251142582,97,0.8,2.1,40
588,11.96415029,11.62623188,0.081548744,0.256369668,97.2,0.7,2.1,40
589,12.06546788,11.73762631,0.067456467,0.260385097,97.3,0.6,2.2,40
590,12.09994777,11.77560982,0.06256768,0.261770269,97.3,0.5,2.2,40
591,12.117044,11.79438993,0.060188117,0.262465953,97.3,0.5,2.2,40
592,12.15058903,11.83106232,0.055677608,0.263849109,97.4,0.5,2.2,40
593,12.18335562,11.86668386,0.051452275,0.265219484,97.4,0.4,2.2,40
594,12.21530658,11.90123036,0.047505839,0.266570383,97.4,0.4,2.2,40
595,12.24659214,11.93491022,0.043777024,0.267904898,97.5,0.4,2.2,40
596,12.24659214,11.93491022,0.043777024,0.267904898,97.5,0.4,2.2,40
597,12.24659214,11.93491022,0.043777024,0.267904898,97.5,0.4,2.2,40
598,12.24659214,11.93491022,0.043777024,0.267904898,97.5,0.4,2.2,40
599,12.22129487,11.91995299,0.042172813,0.259169072,97.5,0.3,2.1,40
600,12.22129487,11.91995299,0.042172813,0.259169072,97.5,0.3,2.1,40
601,12.2539748,11.93985419,0.044992907,0.2691277,97.4,0.4,2.2,40
602,1.707797234,0.003571786,0.20371138,1.500514069,0.2,11.9,87.9,40
603,1.852945245,0.027958576,1.619743718,0.205242951,1.5,87.4,11.1,40
604,2.320884683,0.005495641,0.994304873,1.32108417,0.2,42.8,56.9,40
605,1.121916084,0.308611696,0.805032566,0.008271822,27.5,71.8,0.7,40
606,17.50981694,15.84785163,1.661640534,0.000324776,90.5,9.5,0,40
607,7.725859381,7.511781733,0.213993896,8.38E-05,97.2,2.8,0,40
608,23.54609495,21.44594293,2.099845439,0.000306575,91.1,8.9,0,40
609,14.50750861,13.49060438,1.016668304,0.000235926,93,7,0,40
