"sample","standard_deviation","growth_rate_max","local_threshold","harvest_max","harvest_z","density","niche_breadth","niche_cuts","dispersal_proportion","dispersal_max_distance","human_density_sample","weight"
4544,0.0257020344086274,3.18485091842254,55,0.252156981070097,1.25549678668415,2709.53115477983,60,22,0.080345766404164,149.305897109164,0.0448625203004805,0.336714615011193
4575,0.00507821764427848,4.05606648643491,191,0.00637669789189764,1.47838040849849,3134.2104810516,60,41,0.241692981579693,177.151334640426,0.809655113882793,0.107911504184426
4718,0.0704664244295587,4.66731533090682,145,0.0751630161058746,1.63813684249178,1761.7605712041,60,45,0.152633162411025,446.29551821149,0.426319423472288,0.258212617253544
4773,0.0511696464881345,5.78326126881876,74,0.0399903155755653,1.72645207980806,2524.75164729643,60,92,0.161240838459556,304.270295972056,0.663133040235902,0.0785634880613462
4780,0.0839463466132924,3.87216112008911,197,0.238359202935263,1.90965787548107,3065.59597114763,60,50,0.0960279323157691,300.644600069886,0.22740706619285,0.151314918899046
4845,0.053578068606595,3.58854433907943,234,0.307537279489266,1.83042577595933,2175.34076977205,60,26,0.186675838354821,255.211336184572,0.0583958148809616,0.0161192437670289
5014,0.0829332605869797,6.29926638363959,161,0.00343778708434547,1.85344962153218,3227.21696488421,60,4,0.130087710774015,120.540048714937,0.0205255410653073,0.100110266257854
5056,0.0260774882135194,2.64238185809828,181,0.0158265794961702,1.20915168383868,2254.50239300124,60,58,0.24322481304456,236.6301070063,0.113719272756041,0.203819575858938
5062,0.113914007777562,3.16305877624921,116,0.0353747410733183,1.92731970185956,1805.60716799271,60,20,0.206211079914558,460.420000933683,0.954376629638346,0.149793312514083
5112,0.0963688896814833,2.30965297505769,194,0.207151904666882,1.66364539987071,2946.57673801448,60,42,0.102790779968759,281.024137140652,0.0746757608625572,0.12256570083567
5166,0.157108206581032,5.84859582892781,83,0.109790411382189,1.83823397717844,1724.62096342355,60,19,0.228353984776263,294.379735719287,0.914162326324603,0.127639028761672
5315,0.0584192739250284,4.2975099594804,196,0.0289971900992305,1.68838591672044,2130.95151434034,60,8,0.124217341773878,299.323879062836,0.430668267780065,0.087745394288542
5332,0.102761802683303,4.36629770951967,204,0.208524499155041,1.20260828360736,2523.79019488606,60,1,0.106827986108835,153.307810710128,0.0096073319103336,0.0495419602328542
5545,0.158448021378296,2.16228294982567,154,0.0247837645122682,1.39320029950766,3267.55510561386,60,51,0.226693133674231,344.782890160782,0.963090711710975,0.161946682897244
5589,0.105425583964391,4.69681486698578,82,0.0685235001093568,1.43486356392035,3456.55047652523,60,39,0.218159188673124,385.25224868516,0.878448172100354,0.176556185157098
5679,0.00128044128015114,3.48300155990044,62,0.0239041567634622,1.64260598267764,1131.93347362245,60,53,0.167866612733172,302.806542261448,0.093345846261573,0.297734667638859
5767,0.10287339655122,2.04349332288985,90,0.232229296439221,1.20051115513355,1365.01731087399,60,13,0.203098062216453,314.583075403231,0.0116037051616586,0.123652158335632
5782,0.028197257764414,6.24888202715866,120,0.305063652828655,1.83122425993537,2974.39819234922,60,71,0.168991967483086,377.701539047593,0.201869917836948,0.0783822054999834
5840,0.056484361501527,4.29403508857714,263,0.0468958958906418,1.80966546320803,3369.0351468114,60,18,0.24283117934071,369.391813821737,0.314513000869728,0.0222488371073196
5842,0.0253753426152619,4.00239793434815,36,0.171023651842005,1.79764771951756,4004.53715609365,60,34,0.0802345442808443,289.92330288779,0.558762067165237,0.0396358861545655
6057,0.171083959420394,2.63943665844026,45,0.348551879139537,1.39783288429966,3302.69026129408,60,29,0.187137710241505,372.015836073365,0.697489166535286,0.0674044609233428
6161,0.106281994728097,4.66322017981144,90,0.0693291137535585,1.67069041820888,4504.44096856041,60,14,0.0553656138846069,169.578313167691,0.796960488116764,0.168763850874512
6164,0.0677518010377581,1.63251256541856,102,0.0485450478744117,1.67060151854394,1237.25925129096,60,37,0.112972359264605,173.139129294762,0.588434748751624,0.0161577466819849
6178,0.0924624669947536,4.18887497677745,94,0.330443044602469,1.42757617874844,3855.36429192187,60,54,0.160644479731903,427.782025354612,0.0428977969952975,0.0372370031794049
6217,0.113269042501163,3.20541301363056,100,0.038442835532109,1.18946862897277,2885.75893452227,60,35,0.17959145550665,202.484382741069,0.846373443128739,0.0918394579341976
6223,0.0244344598438649,5.12592991552784,88,0.17261011377115,1.38754100852677,2416.08808181416,60,80,0.227971889127134,263.638819690412,0.45565177166732,0.0886467544243678
6243,0.0672490002425335,1.72294025974727,168,0.200554555469959,1.40734649703777,2886.17832290121,60,9,0.219531372130474,215.609896805328,0.0650505680681672,0.022099282126378
6275,0.122727630884417,3.00988533432344,243,0.144616369410576,1.776740455933,3127.73469106982,60,78,0.0830536119818082,113.972561482787,0.0974322468797793,0.00260214368361922
6367,0.046173986211021,2.96191657760591,168,0.0258049866800953,1.23981859180158,3536.57638585399,60,32,0.146568323990956,391.553516146578,0.535709164218709,0.0157065205760735
6585,0.0273748407256944,3.14752114895462,127,0.333059436776612,1.47779560325835,5318.32822579741,60,2,0.0783012828270672,119.621413447545,0.551699350177287,0.0503430596209615
6749,0.0500554674259978,5.31210589233796,248,0.13011131924329,1.37373428249919,4171.41697110685,60,9,0.231871276526886,263.760731584686,0.356000607339677,0.0107377382387347
6769,0.0114818926186537,2.0053297052582,168,0.0161708739049081,1.97014377761863,1696.46858901324,60,70,0.053551870615154,433.577317314544,0.91032597028953,0.0919626788668303
6835,0.166637229122093,2.83896546348715,90,0.037752195066766,1.61266252720994,2688.9470723709,60,36,0.221549243919395,163.599157485091,0.332559889909741,0.202986040943478
6950,0.0811992404443771,1.32692917346881,62,0.326330026445058,1.7706216104057,3598.05471450847,60,13,0.0721022751494823,106.578193461592,0.368000158138713,0.192982510401643
6980,0.149515425373109,5.26920201341417,129,0.0687054755255673,1.89373915138644,2425.61750674202,60,95,0.09617818525929,278.540518207313,0.917868605326163,0.0599064869239705
7047,0.115688419231099,4.25942890486148,41,0.312993816167159,1.59805624165585,3336.36191552552,60,25,0.0647307542758295,372.587369893556,0.339620204155811,0.304859875760558
7073,0.0528684083351938,4.94160211673076,165,0.187882607753114,1.92891229571934,4863.38654595049,60,7,0.0528355147531978,156.64140268988,0.364405846766464,0.0182536317041903
7126,0.134400670856674,3.46281001099049,29,0.307871461997476,1.5090544377925,1205.45323776576,60,38,0.114009416420795,143.803222280196,0.121024952757719,0.272638954030562
7137,0.107810033332686,2.63117594156116,94,0.163800838450306,1.1314090437456,4806.04830491982,60,7,0.0929722904646047,339.275697699394,0.315979055755853,0.148247409198172
7436,0.0581482862724515,6.36304415849638,132,0.143840919975332,1.06641468790789,1743.40797301829,60,52,0.197017531616641,494.608811850548,0.0579899093564483,0.165207671745121
7520,0.0448283219053003,4.57320464834104,73,0.246583292518451,1.08482808595608,1073.41693224975,60,30,0.168182324856941,430.056152871093,0.0291036413145019,0.123282023776294
7545,0.00887269370137597,3.23195570879894,114,0.0992787976900378,1.9059681403941,1277.1971328236,60,66,0.0871002286402066,262.131100672954,0.330750230337831,0.154333801112812
7714,0.15849865747009,1.84060927078738,26,0.231511930837107,1.63929627289689,1103.09881143221,60,14,0.148885553818033,272.983293461939,0.928790956078365,0.114467140661824
7845,0.11663911634709,6.2558564613901,119,0.212887713139917,1.68855106778768,2560.75914266134,60,90,0.14320243142416,474.737831410407,0.101130443403486,0.0428096818133542
7891,0.0504079852083596,5.28257320415899,207,0.0133796231585956,1.03207099185329,3018.37990962144,60,34,0.245255546423949,157.866642029616,0.579896719882963,0.0730352401681377
8033,0.138511950287395,4.63523742096999,88,0.0858088405599038,1.95538797006308,1267.31216772976,60,23,0.132706054113589,204.933405971522,0.131935634614003,0.0421308366227526
8123,0.0641676804578665,4.29357433131095,90,0.154811609040188,1.55409270540205,3233.39694504186,60,51,0.0610183704252332,191.315916112885,0.739658635308675,0.0518987789264064
8125,0.0283033509590913,2.51633189517225,148,0.158971976756501,1.62132963407701,2801.94473926629,60,10,0.214421926396254,303.269583474677,0.174983469099365,0.165464404281652
8200,0.0869610628638699,4.57368953398728,25,0.270551008445232,1.1898009604831,1862.44137615318,60,6,0.0940024915289809,242.512450483092,0.290920687203971,0.291398165447455
8275,0.0830752054058804,6.24769382115949,49,0.0781873061940819,1.05231139208515,4198.90343924737,60,23,0.133955423717033,262.888754404015,0.979916923506372,0.0557514015965158
8334,0.032986173100498,4.54326720052926,271,0.0382922571022389,1.37805943736247,2636.44111179918,60,28,0.135397074693774,471.91361740909,0.496511857563513,0.104097465996971
8447,0.0275296494204985,4.9642474840964,216,0.212079767988594,1.9805174557628,2895.83106969247,60,58,0.245840214159647,138.347564969705,0.467904564978881,0.0462441432527613
8616,0.12621710039984,4.31392424911415,103,0.0373703930333263,1.57600557376194,1704.88945586385,60,79,0.125309249844279,475.826286908798,0.169848344633635,0.148245841271675
8662,0.0182265435156596,6.52050478212649,244,0.107026204882342,1.76628130663174,3727.0950774942,60,41,0.173557489723386,121.183741407059,0.00598841680560727,0.0190883538257824
8691,0.124811248361408,3.05998777379313,158,0.268232177199965,1.98309613380717,2716.40767353238,60,7,0.199992487469947,364.197994047408,0.420650009668933,0.103791277624105
8703,0.161210078050961,3.29289573051977,35,0.114440073350883,1.21647666345765,5063.26779078809,60,4,0.221977094670602,300.189121417161,0.967300600975391,0.0644450804926623
8774,0.168146410895518,2.949396140249,63,0.0482872149711731,1.64852193248294,1341.25437990173,60,35,0.16199499511499,189.984624190493,0.607572591340321,0.214173256062971
8827,0.106156536695308,5.13366505074683,114,0.071982093912565,1.62319404703556,1650.46596709173,60,34,0.235196434747926,225.423705869531,0.310771538945811,0.179826436659293
8982,0.0798067211623321,1.52309964020061,68,0.141694166663606,1.97076542343724,3949.30915213135,60,10,0.114913942220397,404.584878464905,0.902844482009567,0.321075111727572
9020,0.138221794892178,6.77112665643444,71,0.174113365451997,1.35731830917863,1216.10227839734,60,88,0.173854616894596,379.96549116822,0.140191238637944,0.0894501804376132
9074,0.0283816571928881,3.24019769320088,30,0.189456469425287,1.61401667345143,2400.20797907226,60,21,0.0898140607497306,384.06401577299,0.44680306119679,0.420246677086541
9110,0.169410875819183,6.19267484147085,70,0.308760897479386,1.79596308761891,2364.60831875953,60,34,0.0721717351936991,462.036660385085,0.165911963112827,0.152612207800612
9318,0.0725717191133404,5.36491880371325,138,0.22323602747004,1.89213733844111,2916.48482369386,60,82,0.160950950041348,119.364326164941,0.110683127408999,0.024229382383123
9371,0.0556482164135695,4.41468647890135,129,0.0443233128491684,1.56228844199138,2850.76178263662,60,7,0.0564633343244786,396.104096777015,0.867439683348581,0.174476418969038
9444,0.169639867543658,3.41050102437525,76,0.31070337373329,1.59569566258031,3571.74156824171,60,48,0.0937381109475391,436.276149468226,0.0610522801533225,0.0781220721563354
9466,0.0306393861208772,4.14936296614116,170,0.0768554865379108,1.91876267748789,1400.17563036643,60,4,0.147126188366762,163.06497030118,0.722046163670695,0.00568811770659461
9695,0.0501846014238312,1.95895976068339,93,0.28581856126286,1.84819242227039,2183.55868457045,60,58,0.24203584894377,438.861131429421,0.312253375584423,0.249281497762189
9863,0.042910937319542,3.29424802038934,12,0.264009262467461,1.2578675708499,2763.60525516266,60,14,0.0524932841636078,489.665607905528,0.947362224396109,0.0971166951833791
9867,0.0736239506518492,1.59655947585307,122,0.0542166936690488,1.93090175607818,3668.63595070394,60,3,0.186683568117395,412.159700030382,0.591133743053954,0.303122179438287
10071,0.0182829808169379,4.95674791626944,133,0.0630217973075819,1.16772895648999,3700.07596573359,60,19,0.18297182013188,283.157370492462,0.585246295719477,0.0677942765220816
10091,0.0932089181715364,2.269136027018,85,0.026155441591015,1.78333823668084,1894.24028986763,60,42,0.117803192314657,406.413423635373,0.88691657139376,0.257010153228434
10141,0.121245888265215,5.7810506634574,201,0.125141992294784,1.20099143699091,3718.42092624105,60,49,0.0609542215739237,259.530044377232,0.0455136901356978,0.00904846489465994
10289,0.025358108774212,6.08341417900623,157,0.235803173760416,1.86041505424973,1985.92265003259,60,47,0.0534699993731245,309.725340325586,0.13333477434552,0.115396673377108
10481,0.0465212069709253,5.58231782044717,55,0.0113361906306609,1.97988871862025,1573.67680170126,60,38,0.131505429310165,366.619555616463,0.895347683485982,0.266448437198305
10496,0.0744777821921671,2.87995059186438,56,0.0276844860992319,1.81293093232355,2832.96845466393,60,85,0.0990622492231755,209.056223056559,0.739290174522763,0.0559913097501054
10519,0.0224443462272052,4.07720952179971,185,0.282990248496536,1.51167338445691,1661.92716351983,60,27,0.157370166212302,313.52029174556,0.0640778152993647,0.0333944794685456
10554,0.00325408247983578,6.43946827557442,29,0.268465138166199,1.75003252930132,1363.85528505583,60,70,0.0753283909930219,413.53349344892,0.19092720067231,0.243324977471827
10578,0.0808490394826501,2.22125837554108,66,0.0490250468411186,1.92366109659054,727.841920751634,60,95,0.088962711067053,127.070739051066,0.778344303698698,0.234502947801088
10671,0.135938931323737,3.20430552042437,83,0.23660798703256,1.97061541929421,4406.97191961797,60,11,0.19144312420042,134.399184477152,0.566033901232504,0.201031701962857
10815,0.023941985598412,4.71075793725327,199,0.0638715689756127,1.47938161677112,3446.56824344929,60,43,0.174697064093717,386.328330046507,0.163659675386583,0.0924159280808642
10883,0.108038076077062,1.53939374281219,17,0.132693987153416,1.46442951833965,2815.62632767706,60,22,0.110696706182095,345.386487069526,0.47291824863411,0.404286809940081
10913,0.0389139141277579,6.12148935481782,206,0.149927022969596,1.80883770343916,3095.00741766755,60,24,0.0988334952485818,217.590892419424,0.343074391217681,0.0395219465195548
10965,0.149903165656745,5.80018382553138,78,0.28699099099344,1.61524028945679,3143.24690185877,60,58,0.10001694448648,181.92850922606,0.394187238638487,0.0128980825585324
11012,0.0380464618067295,6.79776589904619,93,0.280585157124579,1.70528058275444,2659.57772193578,60,14,0.116996484981845,322.839186083726,0.422037459906493,0.181714977091569
11016,0.146287855036434,1.58649428227446,151,0.0995228775597847,1.53755403925431,5060.14265262154,60,10,0.141868144620319,413.969017745731,0.627344919765054,0.0946939326972277
11034,0.0472579038782077,5.63213461988922,110,0.14627047525853,1.22803849445637,4852.59041575478,60,10,0.0574821050043288,401.558832481238,0.292299507081346,0.149448096483949
11067,0.0827540746995193,5.83015799660647,82,0.0184927861472912,1.82733437366394,2772.23327286876,60,44,0.183108867728666,119.192161621735,0.472036511948903,0.213242083735489
11133,0.0425250586430158,5.4710325543227,113,0.112888370445489,1.92880792024486,4069.24023521948,60,8,0.0595918534173188,454.816884858324,0.64647866171425,0.138266400367419
11208,0.0516861448682245,4.48544486244378,84,0.0249654180768906,1.70302452629596,1460.30330042406,60,34,0.085777886263819,388.169889324084,0.707677451920079,0.184661668838062
11213,0.115236869059616,3.43464973501368,160,0.0278718753730739,1.99417832675446,3290.72103010556,60,30,0.103872929672748,422.596712073996,0.569712825705099,0.0369544483685681
11564,0.102489850625411,1.51681558526349,33,0.209810503690597,1.56499068824234,3848.80812129733,60,21,0.0782333241246268,285.850483011338,0.269422084552317,0.348114452795791
